word,root
افتمارونه,افتمارونه
نزلة,نزل
سدرة,سدر
المنتهىا,نهى
السدرة,سدر
زاغ,زاغ
اللات,لات
والعزىا,عزى
ومنواة,منو
الثالثة,ثلث
الكم,لكم
الانثىا,ثىا
قسمة,قسم
ضيزىا,ضيزى
والاولىا,ولى
ويرضىا,رضى
ليسمون,يسم
تسمية,سمي
مبلغهم,بلغ
ويجزى,جزى
بالحسنى,حسنى
اللمم,لمم
المغفرة,غفر
اجنة,اجن
تزكوا,تزك
واعطىا,عطى
واكدىا,كدى
اعنده,عند
ينبا,ينب
صحف,صحف
وفىا,وفى
سعيه,سعه
يجزىاه,جزى
الجزاء,جزء
الاوفىا,وفى
اضحك,اضح
وابكىا,بكى
امات,امت
واحيا,واح
الزوجين,زوج
واقنىا,قنى
الشعرىا,شعرى
ابقىا,بقى
واطغىا,طغى
والموتفكة,وفك
اهوىا,اهى
فغشىاها,غشى
غشىا,غشى
تتمارىا,مرى
ازفت,ازف
كاشفة,كشف
تعجبون,عجب
وتضحكون,تضح
تبكون,تبك
سامدون,سمد
فاسجدوا,سجد
اقتربت,قرب
وانشق,نشق
يعرضوا,عرض
ويقولوا,يقل
مستمر,سمر
مزدجر,زدجر
حكمة,حكم
بالغة,بلغ
نكر,نكر
خشعا,خشع
جراد,جرد
منتشر,نشر
عسر,عسر
وازدجر,زدجر
مغلوب,غلب
فانتصر,نصر
ففتحنا,فتح
منهمر,همر
عيونا,عيو
فالتقى,لقى
وحملناه,حمل
الواح,واح
ودسر,دسر
تركناها,ترك
مدكر,دكر
يسرنا,يسر
نحس,نحس
تنزع,نزع
اعجاز,عجز
نخل,نخل
منقعر,قعر
بالنذر,نذر
ابشرا,بشر
نتبعه,تبع
وسعر,سعر
اءلقى,ءلقى
اشر,اشر
سيعلمون,علم
الكذاب,كذب
الاشر,اشر
مرسلوا,رسل
فارتقبهم,رقب
محتضر,حضر
صاحبهم,صحب
فتعاطىا,عطى
فعقر,عقر
كهشيم,كهشيم
المحتظر,حظر
نجيناهم,نجن
انذرهم,نذر
بطشتنا,بطش
فتماروا,تمر
راودوه,راودو
ضيفه,ضيف
فطمسنا,طمس
صبحهم,صبح
مقتدر,قدر
اكفاركم,كفر
اولايكم,ولي
الزبر,زبر
منتصر,نصر
سيهزم,هزم
ويولون,ويل
الدبر,دبر
ادهىا,دهى
سقر,سقر
بالبصر,بصر
اشياعكم,شيع
صغير,صغر
وكبير,كبر
مستطر,سطر
ونهر,نهر
مقعد,قعد
مليك,ليك
البيان,بين
بحسبان,حسب
يسجدان,سجد
رفعها,رفع
الميزان,ميز
الوزن,وزن
تخسروا,خسر
وضعها,وضع
للانام,انم
الاكمام,كمم
والحب,لحب
العصف,عصف
والريحان,ريح
تكذبان,كذب
كالفخار,فخر
الجان,جان
مارج,ارج
المغربين,غرب
يلتقيان,لقي
يبغيان,يبغ
اللولو,ولو
والمرجان,مرج
المنشـات,نشـ
ويبقىا,بقى
الجلال,جلل
والاكرام,كرم
يسـله,سـل
سنفرغ,فرغ
الثقلان,ثقل
تنفذوا,نفذ
اقطار,قطر
فانفذوا,نفذ
تنفذون,نفذ
عليكما,علك
شواظ,شوظ
ونحاس,نحس
تنتصران,نصر
انشقت,شقت
وردة,ورد
كالدهان,دهن
ذنبه,ذنب
انس,انس
يعرف,عرف
فيوخذ,وخذ
بالنواصى,نصى
والاقدام,قدم
يطوفون,يطف
ءان,ءان
ذواتا,ذتا
افنان,افن
عينان,عين
تجريان,تجر
زوجان,زوج
فرش,فرش
بطاينها,بطي
استبرق,برق
وجنى,جنى
دان,دان
يطمثهن,طمث
الياقوت,يقت
الاحسان,احس
مدهامتان,دهم
نضاختان,نضخ
ورمان,ورم
خيرات,خير
حسان,حسن
حور,حور
مقصورات,قصر
الخيام,خيم
رفرف,رفرف
وعبقرى,عبقرى
وقعت,وقع
الواقعة,وقع
لوقعتها,وقع
كاذبة,كذب
خافضة,خفض
رافعة,رفع
رجت,رجت
رجا,رجا
وبست,وبس
بسا,بسا
منبثا,بثا
فاصحاب,صحب
الميمنة,يمن
المشـمة,شـم
السابقون,سبق
ثلة,ثلة
موضونة,وضن
ولدان,ولد
مخلدون,خلد
باكواب,كوب
واباريق,ارق
وكاس,وكس
وفاكهة,وفك
يتخيرون,تخر
طير,طير
وحور,وحر
كامثال,كامثال
المكنون,مكن
تاثيما,تثي
مخضود,خضد
وطلح,طلح
وظل,وظل
ممدود,مدد
وماء,ومء
مسكوب,سكب
مقطوعة,قطع
ممنوعة,منع
وفرش,فرش
مرفوعة,رفع
انشاناهن,شان
انشاء,شاء
فجعلناهن,جعل
ابكارا,بكر
عربا,عرب
اترابا,ترب
لاصحاب,صحب
وثلة,وثل
سموم,سمم
وحميم,حمم
يحموم,حمم
مترفين,ترف
يصرون,يصر
الحنث,حنث
ايذا,ايذ
والءاخرين,ءخر
لمجموعون,جمع
المكذبون,كذب
زقوم,زقم
فشاربون,شرب
الهيم,هيم
نزلهم,نزل
تصدقون,صدق
تخلقونه,خلقو
بمسبوقين,سبق
نبدل,بدل
وننشيكم,ننش
تحرثون,حرث
تزرعونه,زرعو
الزارعون,زرع
فظلتم,فظل
تفكهون,تفك
لمغرمون,غرم
محرومون,حرم
انزلتموه,انزلتموه
المزن,مزن
المنزلون,نزل
اجاجا,ججا
تورون,تور
انشاتم,انش
شجرتها,شجر
المنشـون,نشـ
للمقوين,مقو
باسم,بسم
اقسم,قسم
بمواقع,وقع
لقسم,قسم
لقرءان,قرء
يمسه,يمس
المطهرون,طهر
افبهاذا,بهذ
مدهنون,دهن
الحلقوم,حلقوم
حينيذ,حينيذ
مدينين,دين
ترجعونها,رجعو
فروح,فرح
وريحان,ورح
وجنت,وجن
فسلام,سلم
فنزل,نزل
وتصلية,تصل
جحيم,جحم
سبح,سبح
والءاخر,ءخر
والظاهر,ظهر
والباطن,بطن
مستخلفين,خلف
وقاتل,قتل
نورهم,نور
وبايمانهم,بيم
بشرىاكم,شرى
انظرونا,ظرو
نقتبس,قتبس
نوركم,نور
فالتمسوا,لمس
بسور,بسر
باطنه,بطن
وظاهره,ظهر
ينادونهم,ندو
وتربصتم,ربص
وارتبتم,رتب
الامانى,منى
وغركم,وغر
ماوىاكم,اوى
يان,يان
تخشع,خشع
فطال,فطل
الامد,امد
فقست,فقس
والمصدقات,صدق
واقرضوا,قرض
الصديقون,صدق
ونورهم,ونر
وتفاخر,فخر
وتكاثر,كثر
غيث,غيث
اعجب,عجب
سابقوا,سبق
كعرض,كعرض
نبراها,نبر
تاسوا,تاس
تفرحوا,فرح
ليقوم,يقم
مهتد,هتد
قفينا,قفي
برسلنا,رسل
ورهبانية,ورهبانية
ابتدعوها,دعو
كتبناها,كتب
رعوها,رعو
رعايتها,رعي
فـاتينا,فـت
برسوله,رسل
كفلين,كفل
تمشون,تمش
تجادلك,جدل
وتشتكى,شكى
تحاوركما,حور
يظاهرون,ظهر
ولدنهم,ولد
منكرا,كرا
يعودون,يعد
يتماسا,تمس
توعظون,وعظ
فاطعام,طعم
ستين,ستن
مسكينا,سكي
يحادون,يحد
كبتوا,كبت
كبت,كبت
احصىاه,حصى
ونسوه,نسو
ويتناجون,تنج
ومعصيت,معص
حيوك,حيك
يحيك,يحك
يعذبنا,عذب
تناجيتم,نجي
تتناجوا,تنج
وتناجوا,تنج
ليحزن,يحز
بضارهم,بضر
تفسحوا,فسح
المجالس,جلس
فافسحوا,فسح
يفسح,فسح
انشزوا,نشز
فانشزوا,نشز
ناجيتم,نجي
فقدموا,قدم
نجوىاكم,نجى
ءاشفقتم,ءاشفق
صدقات,صدق
وتاب,وتب
فيحلفون,حلف
استحوذ,حوذ
فانسىاهم,نسى
الاذلين,اذل
لاغلبن,غلب
يوادون,يود
حاد,حاد
اخوانهم,خون
عشيرتهم,عشر
وايدهم,ويد
لاول,لول
الحشر,حشر
مانعتهم,انع
حصونهم,حصن
يحتسبوا,حسب
يخربون,خرب
وايدى,يدى
فاعتبروا,عبر
الجلاء,جلء
لعذبهم,عذب
يشاق,يشق
قطعتم,قطع
لينة,لين
تركتموها,ركتمو
اصولها,اصل
وليخزى,خزى
اوجفتم,وجف
خيل,خيل
ركاب,ركب
يسلط,سلط
دولة,دول
الاغنياء,غنياء
نهىاكم,نهى
فانتهوا,فنت
وينصرون,نصر
تبوءو,وءو
هاجر,هجر
ويوثرون,وثر
خصاصة,خصص
يوق,يوق
شح,شح
ولاخواننا,لخو
غلا,غلا
اخرجتم,خرج
لنخرجن,خرج
نطيع,نطع
قوتلتم,قوتل
لننصرنكم,نصر
قوتلوا,قوتل
نصروهم,صرو
ليولن,ليل
لانتم,لان
رهبة,رهب
محصنة,حصن
جدر,جدر
باسهم,باس
تحسبهم,حسب
عاقبتهما,عقب
ولتنظر,نظر
لغد,لغد
لرايته,لري
خاشعا,خشع
متصدعا,تصدع
القدوس,قدس
المومن,ومن
المهيمن,هيم
الجبار,جبر
المتكبر,تكبر
الخالق,خلق
الباري,بري
المصور,صور
عدوى,عدى
تلقون,تلق
بالمودة,ودة
خرجتم,خرج
مرضاتى,مرضاتى
اخفيتم,اخف
اعلنتم,اعل
يفعله,فعل
يثقفوكم,ثقفو
ويبسطوا,بسط
والسنتهم,سنت
وودوا,وود
تنفعكم,نفع
لقومهم,لقم
برءاوا,برء
لاستغفرن,لاستغفرن
انبنا,انب
عاديتم,عدي
ينهىاكم,نهى
يخرجوكم,خرجو
تبروهم,برو
وتقسطوا,قسط
واخرجوكم,خرجو
وظاهروا,ظهر
اخراجكم,خرج
مهاجرات,هجر
فامتحنوهن,تحنو
بايمانهن,بيم
علمتموهن,علمتمو
ترجعوهن,رجعو
تمسكوا,تمس
بعصم,عصم
الكوافر,كفر
وليسـلوا,سـل
فعاقبتم,عقب
فـاتوا,فـت
ذهبت,ذهب
يبايعنك,بيع
يشركن,يشر
يسرقن,سرق
يزنين,يزن
يقتلن,قلن
ببهتان,ببه
يفترينه,فري
وارجلهن,رجل
يعصينك,يعص
فبايعهن,بيع
بنيان,بني
مرصوص,رصص
توذوننى,ذوننى
زاغوا,زاغ
ازاغ,ازغ
برسول,رسل
احمد,حمد
يدعىا,دعى
ليطفـوا,طفـ
تنجيكم,تنج
وتجاهدون,جهد
ويدخلكم,دخل
تحبونها,حبو
وفتح,فتح
للحوارين,حور
فـامنت,فـم
وكفرت,كفر
فايدنا,فيد
عدوهم,عدو
حملوا,حمل
يحملوها,حملو
الحمار,حمر
اسفارا,سفر
يتمنونه,منو
تفرون,تفر
ملاقيكم,لقي
للصلواة,صلا
الجمعة,جمع
فاسعوا,فسع
انفضوا,نفض
وتركوك,ركو
اللهو,لهو
التجارة,جار
نشهد,شهد
لرسوله,رسل
فطبع,طبع
اجسامهم,جسم
لقولهم,لقل
خشب,خشب
مسندة,سند
العدو,عدو
فاحذرهم,حذر
لووا,لوا
ورايتهم,وري
استغفرت,غفر
ينفضوا,نفض
رجعنا,رجع
الاعز,اعز
الاذل,اذل
ولرسوله,رسل
تلهكم,تله
اخرتنى,خرتنى
فاصدق,صدق
يوخر,وخر
فذاقوا,فذق
ابشر,بشر
يهدوننا,هدو
واستغنى,غنى
زعم,زعم
يبعثوا,بعث
لتبعثن,بعث
لتنبون,تنب
عملتم,عمل
التغابن,غبن
ويعمل,عمل
سيـاته,سيـ
ويدخله,دخل
فاحذروهم,حذرو
وتصفحوا,صفح
وتغفروا,غفر
تقرضوا,قرض
يضاعفه,ضعف
فطلقوهن,طلقو
لعدتهن,لعد
واحصوا,وحص
تخرجوهن,خرجو
بيوتهن,بيت
يخرجن,خرج
فارقوهن,رقو
مخرجا,خرج
ويرزقه,رزق
يحتسب,حسب
حسبه,حسب
والاـى,اـى
ييسن,ييس
فعدتهن,فعد
يحضن,يحض
واولات,وول
الاحمال,حمل
حملهن,حمل
ويعظم,عظم
اسكنوهن,كنو
سكنتم,سكن
وجدكم,وجد
تضاروهن,ضرو
لتضيقوا,تضق
اولات,اول
فانفقوا,نفق
ارضعن,رضع
واتمروا,تمر
تعاسرتم,عسر
فسترضع,رضع
لينفق,نفق
رزقه,رزق
فلينفق,نفق
ءاتىاها,ءتى
عتت,عتت
فحاسبناها,حسب
حسابا,حسب
وعذبناها,عذب
فذاقت,فذق
خسرا,خسر
ليخرج,خرج
مثلهن,مثل
يتنزل,نزل
بينهن,بين
تحرم,حرم
تحلة,تحل
واظهره,ظهر
عرف,عرف
نباها,نبا
انباك,باك
نبانى,بنى
تتوبا,تتب
صغت,صغت
قلوبكما,قلب
وصالح,صلح
طلقكن,طلق
يبدله,بدل
مسلمات,سلم
تايبات,تيب
عابدات,عبد
سايحات,سيح
ثيبات,ثيب
وابكارا,بكر
قوا,قوا
واهليكم,وهل
غلاظ,غلظ
يعصون,يعص
نصوحا,نصح
يخزى,خزى
اتمم,تمم
نورنا,نور
وامرات,ومر
عبدين,عبد
فخانتاهما,فخن
يغنيا,يغن
ادخلا,دخل
الداخلين,دخل
وعمله,عمل
ومريم,ريم
ابنت,ابن
وصدقت,صدق
القانتين,قان
والحيواة,حيا
طباقا,طبق
تفاوت,فوت
فارجع,رجع
فطور,فطر
كرتين,كرت
خاسيا,خاس
حسير,حسر
رجوما,رجو
للشياطين,شيط
وللذين,ذين
شهيقا,شهق
تفور,تفر
تميز,تمز
سالهم,سال
فكذبنا,كذب
نعقل,عقل
فاعترفوا,عرف
بذنبهم,ذنب
فسحقا,سحق
اجهروا,جهر
ذلولا,ذلل
فامشوا,فمش
مناكبها,نكب
ويقبضن,قبض
غرور,غرر
لجوا,لجا
عتو,عتو
ونفور,نفر
مكبا,كبا
زلفة,زلف
سيـت,سيـ
اهلكنى,هلكنى
رحمنا,رحم
اصبح,اصبح
ماوكم,ماو
ن,ن
والقلم,قلم
يسطرون,سطر
بمجنون,بمج
فستبصر,بصر
ويبصرون,بصر
باييكم,بيي
المفتون,مفت
تدهن,تده
فيدهنون,فيد
حلاف,حلف
هماز,همز
مشاء,شاء
بنميم,نمم
عتل,عتل
زنيم,زنم
سنسمه,نسم
الخرطوم,خرطوم
بلوناهم,بلن
بلونا,بلو
ليصرمنها,صرم
يستثنون,سثن
فطاف,فطف
فاصبحت,صبح
كالصريم,صرم
فتنادوا,تند
اغدوا,اغد
صارمين,صرم
فانطلقوا,طلق
يدخلنها,دخل
وغدوا,وغد
حرد,حرد
قادرين,قدر
راوها,راو
لضالون,لضل
اوسطهم,وسط
تسبحون,سبح
يتلاومون,لوم
يبدلنا,بدل
افنجعل,جعل
كالمجرمين,جرم
تخيرون,تخر
سلهم,لهم
يكشف,كشف
ساق,ساق
ويدعون,يدع
ترهقهم,رهق
سالمون,سلم
فذرنى,ذرنى
كصاحب,كصحب
مكظوم,كظم
تداركه,درك
لنبذ,نبذ
مذموم,ذمم
فاجتباه,جتب
ليزلقونك,ليزلقونك
بابصارهم,بصر
الحاقة,حقة
ادرىاك,درى
بالقارعة,قرع
فاهلكوا,فهل
بالطاغية,طغي
صرصر,صرصر
عاتية,عتي
وثمانية,وثم
حسوما,حسو
صرعىا,صرعى
بالخاطية,خطي
فعصوا,فعص
اخذة,اخذ
رابية,ربي
طغا,طغا
حملناكم,حمل
الجارية,جري
لنجعلها,جعل
وتعيها,وتع
واعية,وعي
نفخة,نفخ
وحملت,حمل
فدكتا,فدك
دكة,دكة
وانشقت,نشق
واهية,وهي
والملك,ملك
ارجايها,رجي
ويحمل,حمل
تعرضون,عرض
تخفىا,خفى
خافية,خفي
هاوم,هوم
اقرءوا,قرء
كتابيه,كتب
ظننت,ظنن
ملاق,لاق
حسابيه,حسب
عيشة,عيش
راضية,رضي
عالية,علي
قطوفها,قطف
اسلفتم,سلف
الخالية,خلي
بشماله,شمل
اوت,اوت
ادر,ادر
ياليتها,يلي
القاضية,قضي
ماليه,اله
سلطانيه,سلط
فغلوه,غلو
صلوه,صله
سلسلة,لسل
ذرعها,ذرع
سبعون,سبع
ذراعا,ذرع
فاسلكوه,لكو
يحض,يحض
المسكين,مسك
غسلين,غسل
الخاطـون,خطـ
لقول,لقل
بقول,بقل
كاهن,كهن
الاقاويل,قاويل
لاخذنا,لخذ
لقطعنا,قطع
الوتين,وتن
حاجزين,حجز
لتذكرة,ذكر
مكذبين,كذب
لحسرة,حسر
سال,سال
سايل,سيل
المعارج,عرج
تعرج,عرج
والروح,روح
يرونه,يرن
ونرىاه,نرى
كالعهن,عهن
يبصرونهم,صرو
المجرم,جرم
يفتدى,فدى
ببنيه,ببن
وصاحبته,صحب
وفصيلته,فصل
تـويه,ـوه
ينجيه,ينج
لظىا,لظى
نزاعة,نزع
للشوىا,شوى
ادبر,دبر
وجمع,جمع
فاوعىا,وعى
هلوعا,هلع
جزوعا,جزع
منوعا,وعا
المصلين,مصل
دايمون,ديم
يصدقون,صدق
مامون,مام
بشهاداتهم,شهد
قايمون,قيم
عزين,عزن
ايطمع,طمع
والمغارب,غرب
يوفضون,وفض
دعوت,دعت
ونهارا,نهر
يزدهم,يزد
دعاءى,دعءى
دعوتهم,دعت
لتغفر,غفر
واستغشوا,سغش
واصروا,وصر
جهارا,جهر
اعلنت,اعل
واسررت,سرر
اسرارا,سرر
فقلت,فقل
غفارا,غفر
ويمددكم,مدد
ترجون,ترج
وقارا,وقر
اطوارا,طور
انبتكم,انب
ويخرجكم,خرج
